Date,A1,A2,E1,E2,N1,N2,N3,S1,S2,S3,W1,W2,W3,MCP
24/6/2018,2995.33,2995.33,2995.33,2995.33,4501.05,4501.05,4501.05,2995.33,2995.33,2995.33,2995.33,2995.33,2995.33,3058.77
25/6/2018,3216.26,3216.26,3216.26,3216.26,6099.52,6099.52,6099.52,3216.26,3216.26,3216.26,3216.26,3216.26,3216.26,3627.75
26/6/2018,2899.13,2899.13,2899.13,2899.13,4317.98,4317.98,4317.98,2899.13,2899.13,2899.13,2899.13,2899.13,2899.13,3114.17
27/6/2018,2926.09,2926.09,2926.09,2926.09,3661.05,3661.05,3661.05,2926.09,2926.09,2926.09,2926.09,2926.09,2926.09,2985.06
28/6/2018,3011.1,3011.1,3011.1,3011.1,3011.1,3011.1,3011.1,3011.1,3011.1,3011.1,3011.1,3011.1,3011.1,3011.1
29/6/2018,2914.94,2914.94,2914.94,2914.94,3170.77,3170.77,3170.77,2914.94,2914.94,2914.94,2914.94,2914.94,2914.94,2990.2
30/6/2018,2857.03,2857.03,2857.03,2857.03,2857.03,2857.03,2857.03,2857.03,2857.03,2857.03,2857.03,2857.03,2857.03,2857
1/7/2018,2886.48,2886.48,2886.48,2886.48,2886.48,2886.48,2886.48,2957.37,2957.37,2957.37,2886.48,2886.48,2886.48,2897.54
2/7/2018,3597,3597,3597,3597,3597,3597,3597,3607.71,3607.71,3607.71,3597,3597,3597,3600.51
3/7/2018,3570.93,3570.93,3570.93,3570.93,3570.93,3570.93,3570.93,3602.66,3602.66,3602.66,3570.93,3570.93,3570.93,3579.75
4/7/2018,3051.32,3051.32,3051.32,3051.32,3051.32,3051.32,3051.32,3051.32,3051.32,3051.32,3051.32,3051.32,3051.32,3051.32
5/7/2018,2858.45,2858.45,2858.45,2858.45,2858.45,2858.45,2858.45,2858.45,2858.45,2858.45,2858.45,2858.45,2858.45,2858.45
6/7/2018,3432.98,3432.98,3432.98,3432.98,4045.77,4045.77,4045.77,3432.98,3432.98,3432.98,3432.98,3432.98,3432.98,3453.26
7/7/2018,3867.34,3867.34,3867.34,3867.34,3867.34,3867.34,3867.34,3867.34,3867.34,3867.34,3867.34,3867.34,3867.34,3867.34
8/7/2018,3185.91,3185.91,3185.91,3185.91,3387.75,3387.75,3387.75,3185.91,3185.91,3185.91,3185.91,3185.91,3185.91,3198.48
9/7/2018,4236.85,4236.85,4236.85,4236.85,4266.58,4266.58,4266.58,4236.85,4236.85,4236.85,4236.85,4236.85,4236.85,4257.92
10/7/2018,4298.53,4298.53,4298.53,4298.53,4298.53,4298.53,4298.53,4298.53,4298.53,4298.53,4298.53,4298.53,4298.53,4298.53
11/7/2018,3716.95,3716.95,3716.95,3716.95,4524.05,4524.05,4524.05,3716.95,3716.95,3716.95,3716.95,3716.95,3716.95,3940.91
12/7/2018,3752.87,3752.87,3752.87,3752.87,3971.56,3971.56,3971.56,3752.87,3752.87,3752.87,3752.87,3752.87,3752.87,3816.34
13/7/2018,3992.66,3992.66,3992.66,3992.66,3992.66,3992.66,3992.66,3992.66,3992.66,3992.66,3992.66,3992.66,3992.66,3992.66
14/7/2018,4010.12,4010.12,4010.12,4010.12,4010.12,4010.12,4010.12,4010.12,4010.12,4010.12,4010.12,4010.12,4010.12,4010.12
15/7/2018,3604.07,3604.07,3604.07,3604.07,3604.07,3604.07,3604.07,3604.07,3604.07,3604.07,3604.07,3604.07,3604.07,3604.07
16/7/2018,3866.51,3866.51,3866.51,3866.51,3866.51,3866.51,3866.51,3866.51,3866.51,3866.51,3866.51,3866.51,3866.51,3866.51
17/7/2018,3548.75,3548.75,3548.75,3548.75,3780.1,3780.1,3780.1,3548.75,3548.75,3548.75,3548.75,3548.75,3548.75,3662.37
18/7/2018,3159.59,3159.59,3159.59,3159.59,3275.22,3275.22,3275.22,3159.59,3159.59,3159.59,3159.59,3159.59,3159.59,3172.55
19/7/2018,3549.6,3549.6,3549.6,3549.6,3549.6,3549.6,3549.6,3549.6,3549.6,3549.6,3549.6,3549.6,3549.6,3549.6
20/7/2018,3978.78,3978.78,3978.78,3978.78,3978.78,3978.78,3978.78,3978.78,3978.78,3978.78,3978.78,3978.78,3978.78,3978.78
21/7/2018,3700.62,3700.62,3700.62,3700.62,3700.62,3700.62,3700.62,3700.62,3700.62,3700.62,3700.62,3700.62,3700.62,3700.62
22/7/2018,2674.41,2674.41,2674.41,2674.41,2674.41,2674.41,2674.41,2674.41,2674.41,2674.41,2674.41,2674.41,2674.41,2674.41
23/7/2018,2871.13,2871.13,2871.13,2871.13,2871.13,2871.13,2871.13,2871.13,2871.13,2871.13,2871.13,2871.13,2871.13,2871.13
24/7/2018,3129.18,3129.18,3129.18,3129.18,3129.18,3129.18,3129.18,3129.18,3129.18,3129.18,3129.18,3129.18,3129.18,3129.18
25/7/2018,3237.69,3237.69,3237.69,3237.69,3237.69,3237.69,3237.69,3237.69,3237.69,3237.69,3237.69,3237.69,3237.69,3237.69
26/7/2018,3028.53,3028.53,3028.53,3028.53,3028.53,3028.53,3028.53,3028.53,3028.53,3028.53,3028.53,3028.53,3028.53,3028.53
27/7/2018,2907.14,2907.14,2907.14,2907.14,2907.14,2907.14,2907.14,2907.14,2907.14,2907.14,2907.14,2907.14,2907.14,2907.14
28/7/2018,3045.21,3045.21,3045.21,3045.21,3045.21,3045.21,3045.21,3045.21,3045.21,3045.21,3045.21,3045.21,3045.21,3045.21
29/7/2018,2872.15,2872.15,2872.15,2872.15,2872.15,2872.15,2872.15,2872.15,2872.15,2872.15,2872.15,2872.15,2872.15,2872.15
30/7/2018,3529.15,3529.15,3529.15,3529.15,3529.15,3529.15,3529.15,3529.15,3529.15,3529.15,3529.15,3529.15,3529.15,3529.15
31/7/2018,3654.87,3654.87,3654.87,3654.87,3654.87,3654.87,3654.87,3654.87,3654.87,3654.87,3654.87,3654.87,3654.87,3654.87
1/8/2018,3790.08,3790.08,3790.08,3790.08,3790.08,3790.08,3790.08,3790.08,3790.08,3790.08,3790.08,3790.08,3790.08,3790.08
2/8/2018,3477.16,3477.16,3477.16,3477.16,3477.16,3477.16,3477.16,3707.9,3707.9,3707.9,3477.16,3477.16,3477.16,3558.38
3/8/2018,3554.21,3554.21,3554.21,3554.21,3554.21,3554.21,3554.21,3554.21,3554.21,3554.21,3554.21,3554.21,3554.21,3554.21
4/8/2018,3910.66,3910.66,3910.66,3910.66,3910.66,3910.66,3910.66,3910.66,3910.66,3910.66,3910.66,3910.66,3910.66,3910.66
5/8/2018,3023.2,3023.2,3023.2,3023.2,3023.2,3023.2,3023.2,3023.2,3023.2,3023.2,3023.2,3023.2,3023.2,3023.2
6/8/2018,3691,3691,3691,3691,3691,3691,3691,3691,3691,3691,3691,3691,3691,3691
7/8/2018,3639.06,3639.06,3639.06,3639.06,3639.06,3639.06,3639.06,3639.06,3639.06,3639.06,3639.06,3639.06,3639.06,3639.06
8/8/2018,3476.41,3476.41,3476.41,3476.41,3476.41,3476.41,3476.41,3476.41,3476.41,3476.41,3476.41,3476.41,3476.41,3476.41
9/8/2018,3990.19,3990.19,3990.19,3990.19,3990.19,3990.19,3990.19,3990.19,3990.19,3990.19,3990.19,3990.19,3990.19,3990.19
10/8/2018,3604.33,3604.33,3604.33,3604.33,3604.33,3604.33,3604.33,3604.33,3604.33,3604.33,3604.33,3604.33,3604.33,3604.33
11/8/2018,3773.87,3773.87,3773.87,3773.87,3773.87,3773.87,3773.87,3773.87,3773.87,3773.87,3773.87,3773.87,3773.87,3773.87
12/8/2018,3112.49,3112.49,3112.49,3112.49,3112.49,3112.49,3112.49,3112.49,3112.49,3112.49,3112.49,3112.49,3112.49,3112.49
13/8/2018,3304.91,3304.91,3304.91,3304.91,3304.91,3304.91,3304.91,3304.91,3304.91,3304.91,3304.91,3304.91,3304.91,3304.91
14/8/2018,3314.09,3314.09,3314.09,3314.09,3314.09,3314.09,3314.09,3314.09,3314.09,3314.09,3314.09,3314.09,3314.09,3314.09
15/8/2018,2824.98,2824.98,2824.98,2824.98,2824.98,2824.98,2824.98,2824.98,2824.98,2824.98,2824.98,2824.98,2824.98,2824.98
16/8/2018,3710.61,3710.61,3710.61,3710.61,3710.61,3710.61,3710.61,3710.61,3710.61,3710.61,3710.61,3710.61,3710.61,3710.61
17/8/2018,3437.23,3437.23,3437.23,3437.23,3591.99,3591.99,3591.99,3437.23,3437.23,3437.23,3437.23,3437.23,3437.23,3473.98
18/8/2018,2956.09,2956.09,2956.09,2956.09,3389.54,3389.54,3389.54,2956.09,2956.09,2956.09,2956.09,2956.09,2956.09,2990.37
19/8/2018,2817.32,2817.32,2817.32,2817.32,2876.75,2876.75,2876.75,2817.32,2817.32,2817.32,2817.32,2817.32,2817.32,2827.14
20/8/2018,3296.74,3296.74,3296.74,3296.74,3296.74,3296.74,3296.74,3296.74,3296.74,3296.74,3296.74,3296.74,3296.74,3296.74
21/8/2018,2871.93,2871.93,2871.93,2871.93,2871.93,2871.93,2871.93,2871.93,2871.93,2871.93,2871.93,2871.93,2871.93,2871.93
22/8/2018,2854.18,2854.18,2854.18,2854.18,2854.18,2854.18,2854.18,2854.18,2854.18,2854.18,2854.18,2854.18,2854.18,2854.18
23/8/2018,3410.6,3410.6,3410.6,3410.6,3410.6,3410.6,3410.6,3410.6,3410.6,3410.6,3410.6,3410.6,3410.6,3410.6
24/8/2018,3581.52,3581.52,3581.52,3581.52,3581.52,3581.52,3581.52,3581.52,3581.52,3581.52,3581.52,3581.52,3581.52,3581.52
25/8/2018,3386.85,3386.85,3386.85,3386.85,3386.85,3386.85,3386.85,3386.85,3386.85,3386.85,3386.85,3386.85,3386.85,3386.85
26/8/2018,2824.65,2824.65,2824.65,2824.65,2824.65,2824.65,2824.65,2824.65,2824.65,2824.65,2824.65,2824.65,2824.65,2824.65
27/8/2018,3245.05,3245.05,3245.05,3245.05,3245.05,3245.05,3245.05,3245.05,3245.05,3245.05,3245.05,3245.05,3245.05,3245.05
28/8/2018,2803.48,2803.48,2803.48,2803.48,2803.48,2803.48,2803.48,2803.48,2803.48,2803.48,2803.48,2803.48,2803.48,2803.48
29/8/2018,2985.89,2985.89,2985.89,2985.89,2985.89,2985.89,2985.89,2985.89,2985.89,2985.89,2985.89,2985.89,2985.89,2985.89
30/8/2018,3220,3220,3220,3220,3220,3220,3220,3220,3220,3220,3220,3220,3220,3220
31/8/2018,3494.38,3494.38,3494.38,3494.38,3494.38,3494.38,3494.38,3494.38,3494.38,3494.38,3494.38,3494.38,3494.38,3494.38
1/9/2018,2922.73,2922.73,2922.73,2922.73,2922.73,2922.73,2922.73,2922.73,2922.73,2922.73,2922.73,2922.73,2922.73,2922.73
2/9/2018,2489.9,2489.9,2489.9,2489.9,2489.9,2489.9,2489.9,2489.9,2489.9,2489.9,2489.9,2489.9,2489.9,2489.9
3/9/2018,2798.23,2798.23,2798.23,2798.23,2798.23,2798.23,2798.23,2798.23,2798.23,2798.23,2798.23,2798.23,2798.23,2798.23
4/9/2018,3021.55,3021.55,3021.55,3021.55,3021.55,3021.55,3021.55,3021.55,3021.55,3021.55,3021.55,3021.55,3021.55,3021.55
5/9/2018,3464.09,3464.09,3464.09,3464.09,3464.09,3464.09,3464.09,3464.09,3464.09,3464.09,3464.09,3464.09,3464.09,3464.09
6/9/2018,3248.93,3248.93,3248.93,3248.93,3248.93,3248.93,3248.93,3248.93,3248.93,3248.93,3248.93,3248.93,3248.93,3248.93
7/9/2018,3499.9,3499.9,3499.9,3499.9,3499.9,3499.9,3499.9,3499.9,3499.9,3499.9,3499.9,3499.9,3499.9,3499.9
8/9/2018,3748.85,3748.85,3748.85,3748.85,3748.85,3748.85,3748.85,3748.85,3748.85,3748.85,3748.85,3748.85,3748.85,3748.85
9/9/2018,3413.99,3413.99,3413.99,3413.99,3413.99,3413.99,3413.99,3413.99,3413.99,3413.99,3413.99,3413.99,3413.99,3413.99
10/9/2018,4044.25,4044.25,4044.25,4044.25,4044.25,4044.25,4044.25,4044.25,4044.25,4044.25,4044.25,4044.25,4044.25,4044.25
11/9/2018,4316.46,4316.46,4316.46,4316.46,4316.46,4316.46,4316.46,4419.4,4419.4,4419.4,4316.46,4316.46,4316.46,4407.68
12/9/2018,4208.36,4208.36,4208.36,4208.36,4208.36,4208.36,4208.36,4285.91,4285.91,4285.91,4208.36,4208.36,4208.36,4245.32
13/9/2018,4400.55,4400.55,4400.55,4400.55,4400.55,4400.55,4400.55,4400.55,4400.55,4400.55,4400.55,4400.55,4400.55,4400.55
14/9/2018,5000.25,5000.25,5000.25,5000.25,5000.25,5000.25,5000.25,5000.25,5000.25,5000.25,5000.25,5000.25,5000.25,5000.25
15/9/2018,5471.76,5471.76,5471.76,5471.76,5471.76,5471.76,5471.76,5471.76,5471.76,5471.76,5471.76,5471.76,5471.76,5471.76
16/9/2018,5319.74,5319.74,5319.74,5319.74,5319.74,5319.74,5319.74,5319.74,5319.74,5319.74,5319.74,5319.74,5319.74,5319.74
17/9/2018,6301.68,6301.68,6301.68,6301.68,6301.68,6301.68,6301.68,6301.68,6301.68,6301.68,6301.68,6301.68,6301.68,6301.68
18/9/2018,6526.59,6526.59,6526.59,6526.59,6526.59,6526.59,6526.59,6526.59,6526.59,6526.59,6526.59,6526.59,6526.59,6526.59
19/9/2018,5278.66,5278.66,5278.66,5278.66,5278.66,5278.66,5278.66,5278.66,5278.66,5278.66,5278.66,5278.66,5278.66,5278.66
20/9/2018,5688.17,5688.17,5688.17,5688.17,5688.17,5688.17,5688.17,5688.17,5688.17,5688.17,5688.17,5688.17,5688.17,5688.17
21/9/2018,6690.71,6690.71,6690.71,6690.71,6690.71,6690.71,6690.71,6690.71,6690.71,6690.71,6690.71,6690.71,6690.71,6690.71
22/9/2018,4391.54,4391.54,4391.54,4391.54,4391.54,4391.54,4391.54,4391.54,4391.54,4391.54,4391.54,4391.54,4391.54,4391.54
23/9/2018,3632.82,3632.82,3632.82,3632.82,3632.82,3632.82,3632.82,3632.82,3632.82,3632.82,3632.82,3632.82,3632.82,3632.82
24/9/2018,4694.32,4694.32,4694.32,4694.32,4694.32,4694.32,4694.32,4694.32,4694.32,4694.32,4694.32,4694.32,4694.32,4694.32
25/9/2018,4933.68,4933.68,4933.68,4933.68,4933.68,4933.68,4933.68,4933.68,4933.68,4933.68,4933.68,4933.68,4933.68,4933.68
26/9/2018,6383.4,6383.4,6383.4,6383.4,6383.4,6383.4,6383.4,6383.4,6383.4,6383.4,6383.4,6383.4,6383.4,6383.4
27/9/2018,7089.33,7089.33,7089.33,7089.33,7089.33,7089.33,7089.33,7089.33,7089.33,7089.33,7089.33,7089.33,7089.33,7089.33
28/9/2018,6762.84,6762.84,6762.84,6762.84,6762.84,6762.84,6762.84,6762.84,6762.84,6762.84,6762.84,6762.84,6762.84,6762.84
29/9/2018,6671.31,6671.31,6671.31,6671.31,6671.31,6671.31,6671.31,6671.31,6671.31,6671.31,6671.31,6671.31,6671.31,6671.31
30/9/2018,4279.36,4279.36,4279.36,4279.36,4279.36,4279.36,4279.36,4279.36,4279.36,4279.36,4279.36,4279.36,4279.36,4279.36
1/10/2018,7644.17,7644.17,7644.17,7644.17,7644.17,7644.17,7644.17,7644.17,7644.17,7644.17,7644.17,7644.17,7644.17,7644.17
2/10/2018,5194.22,5194.22,5194.22,5194.22,5194.22,5194.22,5194.22,5194.22,5194.22,5194.22,5194.22,5194.22,5194.22,5194.22
3/10/2018,7123.95,7123.95,7123.95,7123.95,7123.95,7123.95,7123.95,7123.95,7123.95,7123.95,7123.95,7123.95,7123.95,7123.95
4/10/2018,7496.13,7496.13,7496.13,7496.13,7496.13,7496.13,7496.13,7496.13,7496.13,7496.13,7496.13,7496.13,7496.13,7496.13
5/10/2018,7848.5,7848.5,7848.5,7848.5,7848.5,7848.5,7848.5,7848.5,7848.5,7848.5,7848.5,7848.5,7848.5,7848.5
6/10/2018,8062.42,8062.42,8062.42,8062.42,8062.42,8062.42,8062.42,8062.42,8062.42,8062.42,8062.42,8062.42,8062.42,8062.42
7/10/2018,5914.82,5914.82,5914.82,5914.82,5914.82,5914.82,5914.82,5914.82,5914.82,5914.82,5914.82,5914.82,5914.82,5914.82
8/10/2018,8566.92,8566.92,8566.92,8566.92,8566.92,8566.92,8566.92,8566.92,8566.92,8566.92,8566.92,8566.92,8566.92,8566.92
9/10/2018,8949.38,8949.38,8949.38,8949.38,8949.38,8949.38,8949.38,8949.38,8949.38,8949.38,8949.38,8949.38,8949.38,8949.38
10/10/2018,5261.71,5261.71,5261.71,5261.71,5261.71,5261.71,5261.71,5261.71,5261.71,5261.71,5261.71,5261.71,5261.71,5261.71
11/10/2018,7267.74,7267.74,7267.74,7267.74,7267.74,7267.74,7267.74,7267.74,7267.74,7267.74,7267.74,7267.74,7267.74,7267.74
12/10/2018,5520.41,5520.41,5520.41,5520.41,5520.41,5520.41,5520.41,5520.41,5520.41,5520.41,5520.41,5520.41,5520.41,5520.41
13/10/2018,4515.4,4515.4,4515.4,4515.4,4515.4,4515.4,4515.4,7262.26,7262.26,7262.26,4515.4,4515.4,4515.4,5240.08
14/10/2018,3893.14,3893.14,3893.14,3893.14,3893.14,3893.14,3893.14,4016.81,4016.81,4016.81,3893.14,3893.14,3893.14,4888.86
15/10/2018,5039.25,5039.25,5039.25,5039.25,5039.25,5039.25,5039.25,10419.9,10419.9,10419.9,5039.25,5039.25,5039.25,5929.3
16/10/2018,4725.65,4725.65,4725.65,4725.65,4725.65,4725.65,4725.65,10735.48,10735.48,10735.48,4725.65,4725.65,4725.65,5464.02
17/10/2018,4262.89,4262.89,4262.89,4262.89,4262.89,4262.89,4262.89,11857.38,11857.38,11857.38,4262.89,4262.89,4262.89,5353.66
18/10/2018,3915.02,3915.02,3915.02,3915.02,3915.02,3915.02,3915.02,6981.39,6981.39,6981.39,3915.02,3915.02,3915.02,4247.17
19/10/2018,4000.25,4000.25,4000.25,4000.25,4000.25,4000.25,4000.25,5143.7,5143.7,5143.7,4000.25,4000.25,4000.25,4150.33
20/10/2018,4246.38,4246.38,4246.38,4246.38,4246.38,4246.38,4246.38,5430.24,5430.24,5430.24,4246.38,4246.38,4246.38,4290.09
21/10/2018,4012.03,4012.03,4012.03,4012.03,4012.03,4012.03,4012.03,4170.53,4170.53,4170.53,4012.03,4012.03,4012.03,4040.03
22/10/2018,6172.46,6172.46,6172.46,6172.46,6172.46,6172.46,6172.46,6391.63,6391.63,6391.63,6172.46,6172.46,6172.46,6193.08
23/10/2018,6921.88,6921.88,6921.88,6921.88,6921.88,6921.88,6921.88,6921.88,6921.88,6921.88,6921.88,6921.88,6921.88,6921.88
24/10/2018,5082.82,5082.82,5082.82,5082.82,5082.82,5082.82,5082.82,5082.82,5082.82,5082.82,5082.82,5082.82,5082.82,5082.82
25/10/2018,6232.56,6232.56,6232.56,6232.56,6232.56,6232.56,6232.56,6250.35,6250.35,6250.35,6232.56,6232.56,6232.56,6238.77
26/10/2018,5296.65,5296.65,5296.65,5296.65,5296.65,5296.65,5296.65,5296.65,5296.65,5296.65,5296.65,5296.65,5296.65,5296.65
27/10/2018,5157.81,5157.81,5157.81,5157.81,5157.81,5157.81,5157.81,5157.81,5157.81,5157.81,5157.81,5157.81,5157.81,5157.81
28/10/2018,4095.13,4095.13,4095.13,4095.13,4095.13,4095.13,4095.13,5694.97,5694.97,5694.97,4095.13,4095.13,4095.13,4306.1
29/10/2018,4862.87,4862.87,4862.87,4862.87,4862.87,4862.87,4862.87,7668.54,7668.54,7668.54,4862.87,4862.87,4862.87,5859.11
30/10/2018,4686.6,4686.6,4686.6,4686.6,4686.6,4686.6,4686.6,5405.73,5405.73,5405.73,4686.6,4686.6,4686.6,4949.51
31/10/2018,5617.69,5617.69,5617.69,5617.69,5617.69,5617.69,5617.69,5617.69,5617.69,5617.69,5617.69,5617.69,5617.69,5617.69
1/11/2018,4631.72,4631.72,4631.72,4631.72,4631.72,4631.72,4631.72,5151.03,5151.03,5151.03,4631.72,4631.72,4631.72,4759.81
2/11/2018,5106.52,5106.52,5106.52,5106.52,5106.52,5106.52,5106.52,5106.52,5106.52,5106.52,5106.52,5106.52,5106.52,5106.52
3/11/2018,4917.38,4917.38,4917.38,4917.38,4917.38,4917.38,4917.38,4917.38,4917.38,4917.38,4917.38,4917.38,4917.38,4917.38
4/11/2018,4219.28,4219.28,4219.28,4219.28,4219.28,4219.28,4219.28,4219.28,4219.28,4219.28,4219.28,4219.28,4219.28,4219.28
5/11/2018,4560.09,4560.09,4560.09,4560.09,4560.09,4560.09,4560.09,4560.09,4560.09,4560.09,4560.09,4560.09,4560.09,4560.09
6/11/2018,3922.91,3922.91,3922.91,3922.91,3922.91,3922.91,3922.91,3922.91,3922.91,3922.91,3922.91,3922.91,3922.91,3922.91
7/11/2018,3024.76,3024.76,3024.76,3024.76,3024.76,3024.76,3024.76,3024.76,3024.76,3024.76,3024.76,3024.76,3024.76,3024.76
8/11/2018,2699.14,2699.14,2699.14,2699.14,2699.14,2699.14,2699.14,2868.58,2868.58,2868.58,2699.14,2699.14,2699.14,2727.5
9/11/2018,3053.26,3053.26,3053.26,3053.26,3053.26,3053.26,3053.26,3161.87,3161.87,3161.87,3053.26,3053.26,3053.26,3083.61
10/11/2018,3377.65,3377.65,3377.65,3377.65,3377.65,3377.65,3377.65,3659.35,3659.35,3659.35,3377.65,3377.65,3377.65,3444.73
11/11/2018,3247.63,3247.63,3247.63,3247.63,3247.63,3247.63,3247.63,3300.34,3300.34,3300.34,3247.63,3247.63,3247.63,3256.75
12/11/2018,3434.2,3434.2,3434.2,3434.2,3434.2,3434.2,3434.2,3434.2,3434.2,3434.2,3434.2,3434.2,3434.2,3434.2
13/11/2018,3378.32,3378.32,3378.32,3378.32,3378.32,3378.32,3378.32,3415.96,3415.96,3415.96,3378.32,3378.32,3378.32,3381.17
14/11/2018,3466.72,3466.72,3466.72,3466.72,3466.72,3466.72,3466.72,3466.72,3466.72,3466.72,3466.72,3466.72,3466.72,3466.72
15/11/2018,3461.7,3461.7,3461.7,3461.7,3461.7,3461.7,3461.7,3494.96,3494.96,3494.96,3461.7,3461.7,3461.7,3469.19
16/11/2018,3524.85,3524.85,3524.85,3524.85,3524.85,3524.85,3524.85,3747.15,3747.15,3747.15,3524.85,3524.85,3524.85,3574.17
17/11/2018,3586.31,3586.31,3586.31,3586.31,3586.31,3586.31,3586.31,3586.31,3586.31,3586.31,3586.31,3586.31,3586.31,3586.31
18/11/2018,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200
19/11/2018,3468.22,3468.22,3468.22,3468.22,3468.22,3468.22,3468.22,3468.22,3468.22,3468.22,3468.22,3468.22,3468.22,3468.22
20/11/2018,3255.38,3255.38,3255.38,3255.38,3255.38,3255.38,3255.38,3255.38,3255.38,3255.38,3255.38,3255.38,3255.38,3255.38
21/11/2018,3199.97,3199.97,3199.97,3199.97,3199.97,3199.97,3199.97,3199.97,3199.97,3199.97,3199.97,3199.97,3199.97,3199.97
22/11/2018,3307.92,3307.92,3307.92,3307.92,3307.92,3307.92,3307.92,3366.02,3366.02,3366.02,3307.92,3307.92,3307.92,3299.79
23/11/2018,3418.85,3418.85,3418.85,3418.85,3418.85,3418.85,3418.85,3418.85,3418.85,3418.85,3418.85,3418.85,3418.85,3418.85
24/11/2018,3533.81,3533.81,3533.81,3533.81,3533.81,3533.81,3533.81,3533.81,3533.81,3533.81,3533.81,3533.81,3533.81,3533.81
25/11/2018,3343.82,3343.82,3343.82,3343.82,3343.82,3343.82,3343.82,3343.82,3343.82,3343.82,3343.82,3343.82,3343.82,3343.82
26/11/2018,3459.95,3459.95,3459.95,3459.95,3459.95,3459.95,3459.95,3459.95,3459.95,3459.95,3459.95,3459.95,3459.95,3459.95
27/11/2018,3392.46,3392.46,3392.46,3392.46,3392.46,3392.46,3392.46,3392.46,3392.46,3392.46,3392.46,3392.46,3392.46,3392.46
28/11/2018,3548.43,3548.43,3548.43,3548.43,3548.43,3548.43,3548.43,3548.43,3548.43,3548.43,3548.43,3548.43,3548.43,3548.43
29/11/2018,3260.95,3260.95,3260.95,3260.95,3260.95,3260.95,3260.95,3260.95,3260.95,3426.23,3260.95,3260.95,3260.95,3266.99
30/11/2018,3371.18,3371.18,3371.18,3371.18,3371.18,3371.18,3371.18,3371.18,3371.18,3371.18,3371.18,3371.18,3371.18,3371.18
1/12/2018,3499.23,3499.23,3499.23,3499.23,3499.23,3499.23,3499.23,3499.23,3499.23,3499.23,3499.23,3499.23,3499.23,3499.23
2/12/2018,2946.41,2946.41,2946.41,2946.41,2946.41,2946.41,2946.41,2946.41,2946.41,2946.41,2946.41,2946.41,2946.41,2946.41
3/12/2018,3095.01,3095.01,3095.01,3095.01,3095.01,3095.01,3095.01,3095.01,3095.01,3095.01,3095.01,3095.01,3095.01,3095.01
4/12/2018,2956.71,2956.71,2956.71,2956.71,2956.71,2956.71,2956.71,2956.71,2956.71,2956.71,2956.71,2956.71,2956.71,2956.71
5/12/2018,3204.45,3204.45,3204.45,3204.45,3204.45,3204.45,3204.45,3204.45,3204.45,3204.45,3204.45,3204.45,3204.45,3204.45
6/12/2018,3470.57,3470.57,3470.57,3470.57,3470.57,3470.57,3470.57,3470.57,3470.57,3470.57,3470.57,3470.57,3470.57,3470.57
7/12/2018,3468.97,3468.97,3468.97,3468.97,3468.97,3468.97,3468.97,3468.97,3468.97,3468.97,3468.97,3468.97,3468.97,3468.97
8/12/2018,3304.86,3304.86,3304.86,3304.86,3304.86,3304.86,3304.86,3304.86,3304.86,3304.86,3304.86,3304.86,3304.86,3304.86
9/12/2018,2947.51,2947.51,2947.51,2947.51,2947.51,2947.51,2947.51,2947.51,2947.51,2947.51,2947.51,2947.51,2947.51,2947.51
10/12/2018,3324.08,3324.08,3324.08,3324.08,3324.08,3324.08,3324.08,3324.08,3324.08,3324.08,3324.08,3324.08,3324.08,3324.08
11/12/2018,3476.22,3476.22,3476.22,3476.22,3476.22,3476.22,3476.22,3476.22,3476.22,3476.22,3476.22,3476.22,3476.22,3476.22
12/12/2018,3424.37,3424.37,3424.37,3424.37,3424.37,3424.37,3424.37,3424.37,3424.37,3424.37,3424.37,3424.37,3424.37,3424.37
13/12/2018,3331.46,3331.46,3331.46,3331.46,3331.46,3331.46,3331.46,3331.46,3331.46,3331.46,3331.46,3331.46,3331.46,3331.46
14/12/2018,3470.93,3470.93,3470.93,3470.93,3470.93,3470.93,3470.93,3507.61,3507.61,3507.61,3470.93,3470.93,3470.93,3475.97
15/12/2018,3560.23,3560.23,3560.23,3560.23,3560.23,3560.23,3560.23,3581.71,3581.71,3581.71,3560.23,3560.23,3560.23,3569.6
16/12/2018,3068.94,3068.94,3068.94,3068.94,3068.94,3068.94,3068.94,3068.94,3068.94,3068.94,3068.94,3068.94,3068.94,3068.94
17/12/2018,3404.47,3404.47,3404.47,3404.47,3404.47,3404.47,3404.47,3404.47,3404.47,3404.47,3404.47,3404.47,3404.47,3404.47
18/12/2018,3232.35,3232.35,3232.35,3232.35,3232.35,3232.35,3232.35,3299.74,3299.74,3299.74,3232.35,3232.35,3232.35,3248.1
19/12/2018,3196.42,3196.42,3196.42,3196.42,3196.42,3196.42,3196.42,3563.01,3563.01,3563.01,3196.42,3196.42,3196.42,3274.53
20/12/2018,3770.29,3770.29,3770.29,3770.29,3770.29,3770.29,3770.29,4035.39,4035.39,4035.39,3770.29,3770.29,3770.29,3910.23
21/12/2018,3547.81,3547.81,3547.81,3547.81,3547.81,3547.81,3547.81,3569.85,3569.85,3569.85,3547.81,3547.81,3547.81,3554.07
22/12/2018,3550.68,3550.68,3550.68,3550.68,3550.68,3550.68,3550.68,3599.54,3599.54,3599.54,3550.68,3550.68,3550.68,3568.93
